@RELATION SentimentTrain

@ATTRIBUTE Text string
@ATTRIBUTE sentiments real

@DATA
'cityscapes_seascapes',1
'this',3
'class_and',1
'as_proficient',1
'seen_in',1
'book_to',1
'paint',2
'it_from',1
'ever',1
'as',2
'for',2
'an',1
'incredible_mr',1
'admire_who',1
'painting_step',1
'inspiring',1
'portrait',2
'on_portrait',1
'searching_for',1
'of_the',1
'there_nothing',1
'painting',2
'mr',1
'this_book',2
'teach',1
'the_medium',1
'watercolors',1
'also',1
'his_"secrets"',1
'and',2
'i\'ve_ever',1
'there',1
'but_the',1
'man_can\'t',1
'in_landscapes',1
'paint_you',1
'contains',1
'wettest_water',1
'the_cover',1
'i_recommend',1
'landscapes',1
'ever_seen',1
'searching',1
'medium',1
'step_by',1
'man',1
'is_willing',1
'in_watercolor',1
'artist',1
'watercolor',1
'seascapes_i',1
'student',1
'beautiful_and',1
'but',1
'chapter',1
'is_as',1
'i_teach',1
'breathtaking_clouds',1
'every',1
'can\'t_paint',1
'an_artist',1
'with',1
'initially',1
'watercolors_is',1
'they',1
'student_of',1
'step',2
'book',3
'landscapes_cityscapes',1
'water',1
'know',1
'inspiring_watercolors',1
'toogood',1
'its',1
'to_every',1
'part',1
'for_its',1
'you_wouldn\'t',1
'can',1
'it',1
'is',5
'proficient',1
'cover_but',1
'they_can',1
'nothing',1
'you',1
'is_in',1
'part_with',1
'who',2
'he_is',2
'breathtaking',1
'portrait_painting',2
'paint_breathtaking',1
'in',4
'seascapes',1
'portraits_in',1
'recommend',1
'medium_who',1
'he',2
'"secrets"',1
'and_i',1
'wouldn\'t',1
'teach_a',1
'the_wettest',1
'wettest',1
'to',2
'every_student',1
'clouds',1
'know_it',1
'cityscapes',1
'contains_a',1
'seen',1
'to_part',1
'for_an',1
'admire',1
'mr_toogood',1
'a_chapter',1
'i',3
'clouds_the',1
'from_the',1
'artist_they',1
'a',2
'his',1
'willing',1
'beautiful',1
'can\'t',1
'book_for',1
'book_also',1
'the',4
'painting_as',1
'as_he',1
'willing_to',1
'the_book',1
'step_he',1
'i_bought',1
'class',1
'i\'ve',1
'nothing_this',1
'a_portraits',1
'initially_i',1
'in_paint',1
'and_inspiring',1
'who_is',2
'is_there',1
'is_searching',1
'bought_this',1
'by_step',1
'portraits',1
'also_contains',1
'wouldn\'t_know',1
'its_beautiful',1
'bought',1
'from',1
'with_his',1
'this_man',1
'#label#',5.0
'to',6
'reveal',1
'mixed',2
'like',1
'shows',1
'reads_it',1
'of_three',1
'love_them.the',1
'the_technique',1
'has_written',1
'trying',1
'boy_and',1
'help',1
'taping_the',1
'rhythm',1
'older_children',1
'scansion_for',1
'our_little',1
'pass-along',1
'be',1
'you_are',1
'our_whole',1
'at',1
'as',3
'reads',1
'an',3
'race',1
'black',1
'look_like',1
'will_love',1
'white_little',1
'own_in',1
'williams.the_illustrations',1
'and_has',1
'scratched',1
'ear',1
'written_an',1
'for',7
'her',1
'of_a',2
'i_assure',1
'smeary',1
'are_a',2
'americans_we',1
'whole',1
'we_had',1
'many',1
'enough',1
'about',1
'own_smeary',1
'now',1
'life',1
'a_hard',1
'rhythm_of',1
'which_will',1
'reflects',1
'adores',1
'always_prove',1
'simple_words',1
'world.the',1
'the',9
'i_cannot',1
'narrative',1
'your_older',1
'themselves',1
'memorable',1
'carefully',1
'to_our',1
'girl',1
'"more_more',1
'a_child',1
'black_granddaughter',1
'granddaughter_a',1
'gentle',1
'three_children',1
'grandmother_with',1
'about_the',1
'reveal_base',1
'used_to',1
'work_three',1
'cannot',1
'wonderful',2
'your_children',1
'assure',1
'little_boy.like',1
'little_girl',1
'i_instantly',1
'construct',1
'form',1
'a_genius',1
'love',1
'to_reveal',1
'still',1
'to_be',1
'is_a',1
'girl_for',1
'stories',3
'be_a',1
'to_as',1
'thanks_you',1
'same',1
'the_dominant',1
'excellent',2
'art_is',1
'base',1
'world.the_form',1
'since_this',1
'read-alongs.',1
'used',1
'family_but',1
'surface',1
'and_my',1
'assume_the',1
'loved_them',1
'the_art',1
'nonetheless_always',1
'have',1
'get_used',1
'more_more."this',1
'lost',1
'form_of',1
'or',1
'cries_of',1
'help_children',1
'americans',1
'three_relationships',1
'dominant_construct',1
'with_a',1
'to_get',1
'memorable_favorite',1
'but_we',1
'in_real',1
'boy.like_more',1
'book_for',2
'finding_books',1
'our_children',2
'williams.the',1
'still_many',1
'assume',1
'this_pass-along',1
'were_stories',1
'god_we',1
'of_the',1
'highly',1
'on_something',1
'crayon',1
'a_white',3
'unfinished',1
'children_thought',1
'and_i',1
'their_world.the',1
'hard',2
'work_on',1
'as_narrative',1
'often_have',1
'themselves_are',1
'look',1
'few_simple',1
'pass-along_treasure',1
'first-stories_book',2
'thank',1
'first',1
'colors_below',1
'normalcy_thank',1
'b_williams',1
'will_nonetheless',1
'little_hard',1
'reflects_their',1
'art',1
'repetitions_of',1
'prove',1
'since',1
'are',6
'favorite',1
'world_of',1
'the_scansion',1
'more."this',1
'engage',1
'we_are',1
'this_world',1
'same_family',1
'which_shows',1
'genius_at',1
'man_and',1
'listen_for',1
'colors_are',1
'are_trying',1
'family',3
'cannot_recommend',1
'for_your',1
'illustrations',1
'is_the',1
'child',1
'vera_williams',1
'is_unfinished',1
'this',4
'you_vera',1
'treasure_and',1
'smeary_results',1
'children_which',1
'family_since',1
'our_normalcy',1
'shows_a',1
'the_longest',1
'family_adores',1
'children',7
'and',12
'miniature_reflects',1
'wax',1
'together_still',1
'common',1
'for_vera',1
'first-stories',2
'finding',1
'man',1
'lost_wax',1
'asian_mommy',1
'has',2
'williams_is',1
'my_children',1
'little_boy',1
'instantly',1
'prove_to',1
'world_in',1
'away_to',1
'always',1
'instantly_loved',1
'they',2
'them',2
'recommend_it',1
'they_are',1
'more_americans',1
'more_and',1
'wonderful_world',1
'three_adults',1
'repetitions',1
'older',1
'mixed_race',1
'we_work',1
'books',1
'and_more',1
'adults',1
'their_own',1
'favorite_for',1
'wax_crayon',1
'as_they',2
'excellent_gentle',1
'actions_and',1
'technique_would',1
'a_little',1
'when',1
'children_will',1
'these_were',1
'mommy',1
'in_this',1
'where_surface',1
'at_taping',1
'narrative_but',1
'had_this',1
'awkward_if',1
'white',3
'children_engage',1
'williams_has',1
'must_carefully',1
'therefore_their',1
'that',2
'technique',1
'thought_these',1
'thought',1
'of_repetition',1
'children_i',1
'loved',1
'more."this_is',1
'three_stories',1
'few',1
'real_life',1
'them.the_stories',1
'media_and',1
'like_our',1
'a_memorable',1
'media',1
'treasure',1
'normalcy',1
'three_cries',1
'her_little',1
'dominant',1
'engage_with',1
'we_often',1
'illustrations_are',1
'in_miniature',1
'genius',1
'gentle_and',1
'them_as',2
'with_words',1
'more',3
'first-words_first-stories',2
'to_read',1
'relationships',1
'thanks',1
'read_them',1
'now_reads',1
'the_wonderful',1
'with_the',1
'repetition_that',1
'their',2
'repetition',1
'we',4
'you_your',1
'race_family',1
'with',4
'three',7
'you_must',1
'time_finding',1
'written',1
'book_which',1
'stories_three',1
'the_common',1
'trying_to',1
'actions',1
'child_and',1
'of_"more',1
'an_asian',1
'real',1
'vera_williams.the',1
'mommy_with',1
'recommend',1
'read',1
'results',1
'but',3
'boy.like',1
'are_awkward',1
'adores_this',1
'had',1
'poor',1
'simple',1
'hard_time',1
'and_lost',1
'stories_themselves',1
'are_scratched',1
'a_wonderful',1
'stories_about',1
'world',2
'that_help',1
'listen',1
'is_an',1
'reccomended',1
'when_we',1
'crayon_where',1
'and_the',1
'unfinished_or',1
'them.the',1
'reflect_our',1
'time',2
'first-words',2
'that_reflect',1
'vera',3
'and_three',2
'vera_b',1
'taping',1
'a_mixed',1
'words_and',2
'longest_time',1
'adults_three',1
'with_her',1
'below',1
'it_enough',1
'children_and',1
'assure_you',1
'awkward',1
'three_repetitions',1
'on',1
'engaging',1
'of',6
'below_my',1
'this_book',1
'books_that',1
'longest',1
'unfamiliar',1
'a_few',1
'has_a',1
'daughter_now',1
'a_black',1
'mercifully',1
'daughter',1
'boy',1
'often',1
'for_first',1
'god',1
'carefully_listen',1
'but_i',1
'my',2
'three_is',1
'grandmother',1
'children_three',1
'reflect',1
'something_together',1
'ear_for',1
'these',1
'own',2
'have_a',1
'colors',2
'base_colors',1
'my_daughter',1
'therefore',1
'are_mixed',1
'for_our',1
'excellent_first-words',1
'common_skill',1
'quality_but',1
'they_look',1
'words',2
'nonetheless',1
'miniature',1
'book',4
'were',1
'our',6
'hard_to',1
'will',2
'relationships_and',1
'work',2
'skill',1
'which',2
'skill_of',1
'would_assume',1
'white_man',1
'mercifully_our',1
'it',2
'is',4
'poor_quality',1
'in',3
'granddaughter',1
'scratched_away',1
'if',1
'would',1
'many_unfamiliar',1
'the_actions',1
'the_same',1
'reccomended_first-words',1
'and_engaging',1
'read-alongs._our',1
'mixed_media',1
'your',2
'"more',1
'thank_god',1
'for_the',2
'engaging_book',1
'for_rhythm',1
'williams',2
'it_to',1
'surface_colors',1
'or_poor',1
'little',4
'i',3
'first_read-alongs.',1
'b',1
'a',12
'white_grandmother',1
'results_when',1
'if_you',1
'an_excellent',2
'you',4
'away',1
'construct_in',1
'must',1
'wonderful_ear',1
'scansion',1
'and_an',1
'but_you',1
'asian',1
'time_mercifully',1
'cries',1
'life_thanks',1
'this_work',1
'quality',1
'unfamiliar_with',1
'get',1
'and_a',1
'where',1
'our_own',1
'something',1
'and_therefore',1
'highly_reccomended',1
'together',1
'whole_family',1
'#label#',5.0
'the_pattern',1
'you_the',1
'key_information',1
'implementation_of',1
'please_note',1
'that_can',1
'of_translating',1
'can_be',1
'back_and',1
'this_book',2
'half_of',1
'pattern_having',1
'be',1
'very_poor',1
'the_relevant',1
'nearly',1
'at',1
'are_not',1
'an',1
'main_gripe',1
'patterns_into',1
'and_it',1
'read',2
'back_of',1
'"challenges"',2
'but',1
'exercises_that',1
'whose_answers',1
'translating',1
'patterns',2
'needed',1
'book_is',2
'is_*very*',1
'that_that',1
'but_very',1
'teach',1
'"challenges"_are',1
'does',1
'a_decent',1
'know_is',1
'to_read',1
'intended',1
'a_big',1
'book_please',1
'material_but',1
'should',1
'you_should',1
'be_skipped',1
'difficult_to',1
'an_appendix',1
'said',1
'poor',1
'is_in',1
'decent_job',1
'pattern',1
'intended_to',1
'good_material',1
'"challenges"_whose',1
'for_that',1
'big_one',1
'please',1
'half',1
'material_is',1
'whose',1
'every_page',1
'c#.my_main',1
'gof',3
'having_to',1
'understand_the',1
'the_back',1
'key',1
'understand',1
'the_form',1
'know',1
'decent',1
'read_the',1
'needed_to',1
'into_c#.my',1
'unusable',1
'jump',1
'skipped',1
'should_know',1
'not_supplemental',1
'*very*',1
'the_first',1
'this',2
'the_implementation',1
'forth_on',1
'it_does',1
'translating_the',1
'page_make',1
'read_because',1
'make',1
'do_a',1
'to_jump',1
'page',1
'in_an',1
'are',2
'is_needed',1
'main',1
'almost',1
'implementation',1
'material',2
'and_forth',1
'on',1
'for',1
'of',5
'they',1
'book',6
'patterns_',1
'answers_are',1
'not_really',1
'they_contain',1
'gripe_and',1
'at_the',1
'in_the',1
'said_it',1
'is_that',2
'these',1
'big',1
'job_of',1
'and',2
'you',2
'poor_book',1
'book_almost',1
'contain',1
'because',1
'to',4
'difficult',1
'to_teach',1
'good',1
'forth',1
'appendix_at',1
'of_"challenges"',1
'contain_key',1
'skipped_',1
'that_said',1
'of_the',3
'can',1
'that',7
'to_understand',1
'is_a',1
'one_is',1
'supplemental',1
'really',1
'*very*_difficult',1
'teach_you',1
'job',1
'design',1
'one',1
'are_in',1
'on_nearly',1
'having',1
'gof_book',1
'it',2
'is',7
'in',2
'gripe',1
'appendix',1
'really_intended',1
'is_not',1
'information_that',1
'supplemental_exercises',1
'because_half',1
'every',1
'note',1
'book_for',1
'answers',1
'thing_you',1
'that_is',1
'gof_patterns',2
'that_this',2
'that_these',1
'a',2
'it_is',1
'book_design',1
'exercises',1
'not',2
'these_"challenges"',1
'first_thing',1
'very',1
'back',2
'into',1
'does_do',1
'form',1
'make_the',1
'jump_back',1
'the',11
'almost_unusable',1
'relevant_material',1
'the_gof',3
'do',1
'c#.my',1
'thing',1
'relevant',1
'the_book',2
'first',1
'information',1
'form_of',1
'nearly_every',1
'note_that',1
'#label#',2.0
'jacqueline_for',1
'myself_it',1
'of',1
'nice',1
'compact',1
'etiquette',2
'book_has',1
'has_become',1
'read',1
'all_the',1
'of_etiquette',1
'the_first',1
'combining',1
'for_combining',1
'into',1
'my_number',1
'years_of',1
'there_congratulations',1
'to',2
'on',1
'and_all',1
'my',1
'for_clients',1
'is_nice',1
'perfect',1
'to_read',1
'clients_and',1
'first_etiquette',1
'etiquette_book',1
'continued',1
'and_compact',1
'congratulations',1
'section',1
'hit',1
'for',2
'read_book',1
'into_one',1
'number_one',1
'there',1
'business',1
'jacqueline',1
'easy_to',1
'hit_the',1
'section_continued',1
'become_my',1
'first',1
'easy',1
'it_is',1
'to_hit',1
'thank_you',1
'thank',1
'being_the',1
'the_business',1
'book_for',1
'book_to',1
'resource',1
'book',4
'nice_and',1
'business_section',1
'this',1
'this_book',1
'is_there',1
'book_this',1
'you',1
'the',3
'one',2
'information',1
'one_resource',1
'resource_book',1
'clients',1
'combining_years',1
'compact_and',1
'all',1
'etiquette_into',1
'has',1
'myself',1
'on_being',1
'continued_success',1
'being',1
'the_information',1
'it',1
'is',2
'number',1
'one_easy',1
'and_myself',1
'success',1
'years',1
'you_jacqueline',1
'become',1
'congratulations_on',1
'information_is',1
'and',3
'#label#',5.0
'of',2
'goes',1
'display',1
'book_goes',1
'many_full-color',1
'definately_a',1
'covers_all',1
'life',1
'different',1
'goes_through',1
'must',1
'the',2
'all',2
'periods_in',1
'pictures_described',1
'of_his',1
'text_definately',1
'have',1
'in_the',1
'matisse_and',1
'including',1
'his_works',1
'must_have',1
'described_in',1
'pictures',1
'display_the',1
'and_his',1
'a',1
'which',1
'aspects',1
'his_different',1
'many',1
'his',3
'the_pictures',1
'book',1
'of_matisse',1
'which_display',1
'this',1
'periods',1
'this_book',1
'full-color',1
'aspects_of',1
'through_all',1
'different_periods',1
'works',1
'described',1
'a_must',1
'covers',1
'in_his',1
'plates',1
'life_including',1
'matisse',1
'through',1
'the_text',1
'all_of',1
'his_life',1
'plates_which',1
'including_many',1
'in',2
'text',1
'definately',1
'all_aspects',1
'full-color_plates',1
'and',1
'#label#',5.0
'only',1
'us',1
'help',1
'like',2
'clue_also',1
'rather_than',1
'english_even',1
'immigrants_the',1
'said_to',1
'some_kind',1
'giving_literal',1
'ranting',1
'part_he',1
'on_his',1
'by',1
'revised_edition',1
'don\'t_speak',1
'to_analyze',1
'the_author',2
'nothing_but',1
'observe_least',1
'the_biggest',1
'even',1
'be',2
'peculiar_anecdote',1
'speak_as',1
'they\'re_simply',1
'written',1
'puerto',1
'got_to',1
'a_lesser',1
'placards',2
'at',2
'as',6
'reads',1
'an',2
'countries',1
'the_proper',1
'is_with',1
'better_luck',1
'that_basques',1
'part',1
'terms',1
'lack_of',1
'read_',1
'should',1
'no_cost',1
'drain_got',1
'minutes',1
'motivated_chip',1
'plumber_up',1
'drain_is',1
'combination_of',1
'make_the',1
'immigrants_from',1
'the_shoulder.furthermore',1
'and',10
'but',2
'simply',1
'the_drain',2
'met',1
'just_a',1
'are_a',1
'direct',1
'that_immigrants',1
'linguistic_awareness',1
'in_terms',1
'to_speek',1
'was',1
'the_revised',1
'many',3
'speakers',2
'of_geography',1
'about',1
'aptly',1
'as_in',1
'spanish_they\'re',1
'titled_"spanglish"',1
'lesser_issue',1
'geography',1
'actually_written',1
'of_the',3
'madrid',2
'but_perhaps',1
'prefer_to',1
'the',31
'about_mexico',1
'considerably',1
'cost',1
'they\'re',1
'linguisists_at',1
'orgasm_the',1
'reads_like',1
'tendency',1
'blocked_in',1
'to_observe',1
'spain_they',1
'meaning',1
'anyway_',1
'countries_made',1
'apartment_in',1
'nor_spanish',1
'second_half',1
'respect_to',1
'of_spain',1
'that_could',1
'all_over',1
'speek',1
'words_that',3
'met_a',1
'to_have',1
'why_do',1
'snake_many',1
'alienated',1
'or_not',1
'peculiar',1
'lick',1
'and_fumbled',1
'five_minutes',1
'hispanic',1
'translation',1
'make',1
'of_',1
'it_might',1
'believe_it',1
'"hispanusa"_instead.lastly',1
'madrid_i',1
'language.look_the',1
'language.look',1
'to_achieve',1
'tendency_is',1
'derivation_in',1
'perhaps',2
'book_considerably',1
'example_when',1
'obstacle',1
'with_respect',1
'semantics',1
'here_and',1
'is_a',1
'there',1
'each_other',1
'well',1
'semantics_and',1
'gonzalez',1
'hispanicized_english',1
'you_think',1
'serious',1
'same',1
'he_actually',1
'bathroom_sink',2
'all_the',1
'fumbled_an',1
'different_hispanic',1
'syntax_like',1
'combinations_of',1
'lots',1
'puerto_rico',1
'exist',1
'reciprocal',1
'well_i',1
'offer',1
'speak',3
'have',4
'understand',1
'revealing',1
'restaurants_in',1
'between',1
'doesn\'t_present',1
'lexicon',2
'linguistic',2
'hundreds_of',1
'also',2
'aptly_titled',1
'hispanicized',1
'direct_translation',1
'revealing_a',1
'dialects_of',1
'listed_at',1
'the_us',1
'what_they',1
'--"the_bathroom',1
'translations',2
'the_plumber',1
'presented',1
'book_is',1
'courses',1
'a_derivation',1
'window',1
'perfectly',1
'by_felipe',1
'instead.lastly',1
'cost_to',1
'rico',1
'english_and',1
'orgasm_as',1
'translations_if',1
'madrid_have',1
'the_manager',1
'said',2
'basques',1
'into_spanish',1
'other',1
'mutual',1
'rico_there',1
'got_blocked',1
'rae_while',1
'english_nor',1
'plausible',1
'they_prefer',1
'why',2
'issue',1
'can\'t',1
'error_i',1
'could_be',1
'book_doesn\'t',1
'relevant',1
'dialects',4
'hit',1
'his',1
'issue_many',1
'felt',1
'called_"spanglish"',2
'really',1
'blocked',2
'help_speakers',1
'of_english',1
'simply_words',1
'not_a',1
'of_mexicans',1
'dialects_that',1
'puts_forth',1
'my_apartment',1
'over',2
'politically',1
'catalunyians',1
'the_rae',1
'bathroom',2
'of_syntax',1
'second',1
'they_don\'t',1
'spain_---duuhhh!',1
'edition',1
'forth_the',1
'the_late',1
'in_spanish',2
'the_mexican',1
'english_this',1
'for_little',1
'are',3
'properly',1
'assertion',1
'of_american',1
'are_hundreds',1
'over_spanish',1
'to_immigrants',1
'bizzare',1
'and_syntax',1
'sink',2
'speak_english',1
'understood_--"the',1
'hispanics',2
'american_hispanics',2
'made_up',1
'said_they',1
'until_i',1
'listed_have',1
'mexicans_in',1
'bizzare_aspect',1
'and_catalan',1
'window_that',1
'to_semantics',1
'did_',1
'to_the',2
'legitimate',1
'that_read',1
'aspect',1
'the_right',1
'apartment',1
'forth',1
'the_snake',1
'for',4
'have_meaning',1
'neither',1
'this',2
'jumps',1
'prefer',2
'"spanglish"_words',1
'more_useful',1
'or_no',1
'mexico',1
'spanish_for',2
'english_as',1
'example',1
'bigotry_the',1
'an_orgasm',1
'as_i',1
'half',2
'english_when',1
'linguistic_effort',1
'derivation',1
'as_a',3
'i_said',1
'different_spanish',1
'a_serious',1
'for_five',1
'relevant_to',1
'spoken_here',1
'although_many',1
'there_is',1
'have_placards',1
'"spanglish"_anyway',1
'catalunyians_prefer',1
'felipe_gonzalez',1
'fumbled',1
'manager_as',1
'drain',2
'the_placards',1
'i_did',1
'have_an',1
'spanish_rather',1
'castillian_usage',1
'titled',1
'american_dialects',1
'prefer_what',1
'might_help',1
'is_clogged".now',1
'she_knew',1
'so_called',2
'lesser',1
'intelligibility_is',1
'aspect_of',1
'jumps_all',1
'of_all',1
'to_think',1
'has',1
'when_they',1
'least',2
'all',4
'stare_and',1
'felt_alienated',1
'the_window',1
'politically_motivated',1
'spain',4
'not_aptly',1
'understand_each',1
'from',1
'biggest_obstacle',1
'they',7
'analyze_similar',1
'intelligibility',1
'why_in',1
'the_linguisists',1
'and_their',1
'better_making',1
'then',1
'similar',1
'in_spain',2
'although',1
'this_is',2
'hundreds',1
'present',1
'respect',1
'the_words',1
'because_they',1
'linguisists',1
'was_also',1
'got_nothing',1
'mexicans',1
'the_book',4
'should_be',1
'his_own',1
'actually_think',1
'over_the',1
'also_listed',1
'knew_to',1
'placards_are',1
'explanation_for',1
'of_words',2
'better',2
'when',3
'while_revealing',1
'english_translations',1
'nothing',1
'syntax_hispanicized',1
'late_president',1
'little_or',1
'actually_puts',1
'considerably_more',1
'chip',1
'are_actually',1
'literal_translations',1
'then_speak',1
'felipe',1
'reported',1
'into',1
'do_you',1
'the_second',1
'though_they',1
'at_least',1
'other_better',1
'each',1
'revised',1
'bigotry',1
'many_of',1
'translation_of',1
'half_of',1
'that',6
'spanish_because',1
'lexicon_although',1
'sink_is',1
'than',1
'exist_in',1
'meaning_in',1
'sink_in',1
'of_unintelligibility',1
'rather',1
'combinations',1
'do_get',1
'observe',1
'half_the',1
'might',1
'because',1
'doesn\'t',2
'is_why',1
'not',5
'of_ranting',1
'nor',1
'a_blank',1
'is_after',1
'present_a',1
'a_"spanglish"',1
'and_believe',1
'knew',1
'serious_linguistic',1
'number',1
'motivated',1
'what',1
'euskera',1
'could',1
'--"the',1
'useful_it',1
'plausible_analysis',1
'late',1
'kind',1
'when_the',1
'send_the',1
'dialects_better',1
'an_explanation',1
'catalan',1
'placards_in',1
'a_bizzare',1
'---duuhhh!_why',1
'with_the',2
'made',1
'achieve_orgasm',1
'is_presented',1
'think',3
'with',3
'manager',1
'english_words',1
'not_just',1
'is_lots',1
'more',1
'legitimate_but',1
'mexican',2
'similar_issues',1
'spain_and',2
'finally',1
'unintelligibility_between',1
'saying',1
'unintelligibility',1
'kind_of',1
'effort',1
'-i\'ve',1
'only_has',1
'section_only',1
'translations_into',1
'"spanglish"',4
'chip_on',1
'up',2
'author_doesn\'t',1
'it\'s',1
'blank_stare',1
'actually',3
'proper_castillian',1
'orgasm',2
'though',1
'anecdote',1
'have_neither',1
'words_are',1
'syntax',2
'a_direct',1
'is_blocked',1
'to',13
'ranting_reciprocal',1
'read',1
'stare',1
'if_giving',1
'they_do',1
'native_spanish',1
'it_to',1
'like_saying',1
'castillian',1
'a_clue',1
'the_dialects',1
'so',2
'while',1
'to_send',1
'awareness_on',1
'perfectly_legitimate',1
'the_tendency',1
'many_american',2
'shoulder.furthermore_the',1
'assertion_that',1
'useful',1
'they_offer',1
'if_the',1
'anecdote_all',1
'puts',1
'president',1
'analyze',1
'i_got',1
'she',1
'making_the',1
'five',1
'called_spanish',1
'listed',2
'rae',1
'did',1
'english_-i\'ve',1
'hispanic_countries',1
'and_puerto',1
'be_called',1
'right',1
'luck_with',1
'own_part',1
'restaurants',1
'snake',1
'offer_courses',1
'mutual_intelligibility',1
'it_should',1
'"spanglish"_perhaps',1
'after_all',1
'can\'t_really',1
'words_and',1
'has_so',1
'english',9
'even_though',1
'minutes_until',1
'issues',1
'of_different',1
'in_madrid',2
'finally_hit',1
'lexicon_section',1
'of_dialects',1
'dialects_understand',1
'usage_was',1
'mexican_restaurants',1
'at_the',1
'analysis',1
'i_finally',1
'a_lack',1
'speaking',1
'or',2
'send',1
'some',1
'on',3
'my_bathroom',1
'until',1
'euskera_and',1
'of_linguistic',1
'shoulder.furthermore',1
'of',18
'spanish_speakers',1
'right_combination',1
'anyway',1
'to_so',1
'instead.lastly_the',1
'american',3
'they_can\'t',1
'like_some',1
'got',3
'no',1
'hispanics_would',1
'speak_a',1
'different',2
'biggest',1
'error',1
'it\'s_properly',1
'reciprocal_bigotry',1
'explanation',1
'my',2
'the_assertion',1
'spoken',1
'think_in',2
'their_english',1
'i_reported',1
'up_when',1
'speakers_of',1
'reported_it',1
'president_of',1
'hispanics_actually',1
'author',2
'"hispanusa"',1
'in_the',1
'gonzalez_the',1
'same_error',1
'own',1
'-i\'ve_met',1
'on_the',2
'all_not',1
'speaking_combinations',1
'hit_on',1
'in_english',5
'analysis_of',1
'blank',1
'plumber',1
'between_the',1
'words_listed',1
'they_felt',1
'proper',1
'as_if',1
'really_speak',1
'making',1
'also_not',1
'would_make',1
'a_politically',1
'words',6
'alienated_by',1
'from_different',1
'don\'t',1
'their',1
'speek_euskera',1
'understood',1
'get_a',1
'book',4
'presented_as',1
'spanish',8
'in_my',2
'and_catalunyians',1
'basques_and',1
'after',1
'geography_and',1
'for_native',1
'clogged".now',1
'a_plausible',1
'blocked_well',1
'perhaps_not',1
'clogged".now_she',1
'least_it',1
'combination',1
'terms_of',1
'called',4
'neither_a',1
'awareness',1
'it',5
'is',9
'in',15
'here',1
'clue',1
'spanish_it\'s',1
'"spanglish"_lexicon',1
'if',2
'would',1
'think_they',1
'is_to',1
'it_is',1
'the_same',1
'the_lexicon',1
'mexican_spoken',1
'literal',1
'immigrants',2
'not_the',1
'just_about',1
'speakers_for',1
'he',1
'believe',1
'courses_called',1
'be_understood',1
'mexico_spain',1
'written_in',1
'they_got',1
'it_or',1
'up_with',1
'just',2
'that_have',1
'little',1
'not_relevant',1
'least_of',1
'seem_to',1
'i',5
'the_language.look',1
'luck',1
'saying_to',1
'a',14
'all_to',1
'giving',1
'seem',1
'achieve',1
'and_then',1
'a_peculiar',1
'for_example',1
'called_"hispanusa"',1
'a_lick',1
'---duuhhh!',1
'you',1
'properly_said',1
'and_are',1
'us_perfectly',1
'obstacle_to',1
'but_a',1
'issues_exist',1
'native',1
'lack',1
'a_number',1
'perhaps_it',1
'section',1
'than_speaking',1
'lots_of',1
'number_of',1
'and_as',1
'usage',1
'book_reads',1
'to_mutual',1
'when_in',1
'get',1
'do',2
'lick_of',1
'spanish_dialects',1
'author_jumps',1
'catalan_over',1
'doesn\'t_seem',1
'that_the',1
'#label#',2.0
'i',6
'works_themselves',1
'only',1
'that_in',1
'special_books',1
'collaborations_',1
'like',1
'cs',1
'one',3
'limited',1
'by_marianne',1
'their',1
'forward_by',1
'insight_into',1
'surrounded',1
'work_it\'s',1
'book_herself',1
'by',3
'spiritual',2
'baba/ram',1
'without_the',1
'literary_psycho/spiritual',1
'i_would',1
'be',2
'riddle',1
'very_difficult',2
'takes_place',1
'manner',1
'to_see',1
'said_understand',1
'at',1
'as',4
'fashion',1
'creating',1
'personal',2
'as_to',1
'search',1
'juan/castenada;_neem',1
'produce',1
'would_suggest',1
'work',8
'takes',1
'should',1
'word',2
'give',1
'the',26
'understand_it',1
'g',1
'accounts_of',1
'new_world',1
'prove_very',1
'head_which',1
'can_describe.if',1
'ago',1
'collaborations',1
'for',2
'its',1
'albeit',1
'over_<num>',1
'a_much',1
'whole',1
'have_discussed',1
'latest',1
'personal_accounts',1
'herself_she',1
'suggest_that',2
'many',1
'from_a',1
'on_her',1
'they_view',1
'almost_impossible',1
'life',1
'impossible_but',1
'parts.since',1
'insight',1
'that_angle',1
'to_say',1
'that_this',1
'this_review',1
'karoli_baba/ram',1
'his/her_head',1
'special_insight',1
'shell_is',1
'context',1
'i_do',1
'cover_this',1
'accounts',1
'the_potential',1
'with_gurdjieff',1
'cover',1
'whole_is',1
'have_the',1
'work_should',1
'but_the',1
'that_by',1
'literary',1
'way_which',1
'transmission',1
'ideas_that',1
'also_interesting',1
'juan/castenada;',1
'gurdjieff_prove',1
'should_not',1
'tap_will',1
'everything',1
'ability',1
'certainly_greater',1
'such_a',2
'dass_myths/campbell)',1
'ramakrishna_once',1
'master',1
'with_his/her',1
'gurdjieff',5
'do_not',1
'nott\'s_teachings',1
'the_de',1
'her_behalf',1
'gurdjieff_and',2
'karoli',1
'years',1
'do_readiness',1
'describe.if_this',1
'to_be',1
'one_surrounded',1
'how',1
'once',1
'proves_interesting',1
'g\'s',1
'pd_ouspensky',1
'let',1
'codify_g\'s',1
'in_a',1
'in_its',1
'e.g.',1
'one_of',1
'as_ramakrishna',1
'ramakrishna',1
'with_this',1
'controversy',1
'dislodging',1
'ability_to',1
'once_said',1
